date,price
2021-04-09T00:00:00Z,2081.3540625398964039
2021-04-10T00:00:00Z,2069.6677960855295169
2021-04-11T00:00:00Z,2142.7960653929085311
2021-04-12T00:00:00Z,2150.2651427927744407
2021-04-13T00:00:00Z,2142.4762758657361701
2021-04-14T00:00:00Z,2304.3435163110134454
2021-04-15T00:00:00Z,2429.6615277515734306
2021-04-16T00:00:00Z,2514.1684155812304198
2021-04-17T00:00:00Z,2424.5538447081194136
2021-04-18T00:00:00Z,2345.2669627761320044
2021-04-19T00:00:00Z,2245.7607533508544293
2021-04-20T00:00:00Z,2168.0327267356510674
2021-04-21T00:00:00Z,2324.2846872281943433
2021-04-22T00:00:00Z,2373.5013442982108245
2021-04-23T00:00:00Z,2426.0711497906045224
2021-04-24T00:00:00Z,2364.2312036020907726
2021-04-25T00:00:00Z,2212.8437976342047477
2021-04-26T00:00:00Z,2307.3553208447101497
2021-04-27T00:00:00Z,2532.3868028851084091
2021-04-28T00:00:00Z,2647.1581896602879169
2021-04-29T00:00:00Z,2748.7845851218612552
2021-04-30T00:00:00Z,2757.4975523049770345
2021-05-01T00:00:00Z,2776.7037116987398804
2021-05-02T00:00:00Z,2944.9169473185056631
2021-05-03T00:00:00Z,2953.2973480804735118
2021-05-04T00:00:00Z,3439.8550695192602689
2021-05-05T00:00:00Z,3245.6631489335791230
2021-05-06T00:00:00Z,3524.5627284760548719
2021-05-07T00:00:00Z,3495.0758690360576111
2021-05-08T00:00:00Z,3493.5345000002080269
2021-05-09T00:00:00Z,3912.7429165968123925
2021-05-10T00:00:00Z,3932.7540681709688215
2021-05-11T00:00:00Z,3979.6086519212826715
2021-05-12T00:00:00Z,4182.7902857522858540
2021-05-13T00:00:00Z,3906.1089033294088040
2021-05-14T00:00:00Z,3750.3415950592752779
2021-05-15T00:00:00Z,4088.7317083204297887
2021-05-16T00:00:00Z,3659.9218442136184422
2021-05-17T00:00:00Z,3602.0048969299023156
2021-05-18T00:00:00Z,3288.2298872378637498
2021-05-19T00:00:00Z,3399.0492796569383245
2021-05-20T00:00:00Z,2505.0149459456620207
2021-05-21T00:00:00Z,2778.2796605602989075
2021-05-22T00:00:00Z,2419.1032171150195609
2021-05-23T00:00:00Z,2306.3712668671169013
2021-05-24T00:00:00Z,2120.0373745099427651
2021-05-25T00:00:00Z,2640.1596323488233793
2021-05-26T00:00:00Z,2695.4778071496325538
2021-05-27T00:00:00Z,2882.4834076240108516
2021-05-28T00:00:00Z,2742.9908626976148298
2021-05-29T00:00:00Z,2433.3288657286111629
2021-05-30T00:00:00Z,2294.6262855127938565
2021-05-31T00:00:00Z,2395.8532280027384331
2021-06-01T00:00:00Z,2708.4298657939730219
2021-06-02T00:00:00Z,2632.6565998696505631
2021-06-03T00:00:00Z,2717.1540367097722992
2021-06-04T00:00:00Z,2858.2767020979099470
2021-06-05T00:00:00Z,2694.4976666790503259
2021-06-06T00:00:00Z,2624.7689150594237617
2021-06-07T00:00:00Z,2711.5479390111604516
2021-06-08T00:00:00Z,2580.5355800598445057
2021-06-09T00:00:00Z,2528.0223008786911123
2021-06-10T00:00:00Z,2620.6253893038547176
2021-06-11T00:00:00Z,2486.6000687886757987
2021-06-12T00:00:00Z,2356.6347741896756816
2021-06-13T00:00:00Z,2379.9917479502191782
2021-06-14T00:00:00Z,2517.7716955254231834
2021-06-15T00:00:00Z,2587.3816109791541749
2021-06-16T00:00:00Z,2561.1883309320032822
2021-06-17T00:00:00Z,2365.8727861906490944
2021-06-18T00:00:00Z,2380.7445196339222093
2021-06-19T00:00:00Z,2231.5543154977822269
2021-06-20T00:00:00Z,2176.3085363177087856
2021-06-21T00:00:00Z,2251.5605593660407067
2021-06-22T00:00:00Z,1900.1222998935381838
2021-06-23T00:00:00Z,1875.3576944712033310
2021-06-24T00:00:00Z,1971.1059779809413612
2021-06-25T00:00:00Z,1990.0761511910586705
2021-06-26T00:00:00Z,1833.4631609981645397
2021-06-27T00:00:00Z,1817.0476655406750979
2021-06-28T00:00:00Z,1973.9268648383472282
2021-06-29T00:00:00Z,2087.5187237874174571
2021-06-30T00:00:00Z,2169.4000678659840560
2021-07-01T00:00:00Z,2279.3541614196469709
2021-07-02T00:00:00Z,2121.6579006333640791
2021-07-03T00:00:00Z,2157.8805848664528639
2021-07-04T00:00:00Z,2228.5323985685731714
2021-07-05T00:00:00Z,2329.0047509988248748
2021-07-06T00:00:00Z,2217.3018530598792495
2021-07-07T00:00:00Z,2320.6549288317000901
2021-07-08T00:00:00Z,2317.2369427024200377
2021-07-09T00:00:00Z,2126.4424673902267386
2021-07-10T00:00:00Z,2156.5809569525845291
2021-07-11T00:00:00Z,2123.0585974934124351
2021-07-12T00:00:00Z,2144.0142572722566001
2021-07-13T00:00:00Z,2042.4991866143627703
2021-07-14T00:00:00Z,1944.3950166372085278
2021-07-15T00:00:00Z,1997.6633136705986544
2021-07-16T00:00:00Z,1910.7269516309963819
2021-07-17T00:00:00Z,1874.2002496808186152
2021-07-18T00:00:00Z,1899.8427500663567571
2021-07-19T00:00:00Z,1905.7233828431690199
2021-07-20T00:00:00Z,1824.9293920919019456
2021-07-21T00:00:00Z,1794.9734251868349020
2021-07-22T00:00:00Z,2003.7239214521073336
2021-07-23T00:00:00Z,2027.5334479167045174
2021-07-24T00:00:00Z,2117.1546077945040452
2021-07-25T00:00:00Z,2183.6274145576958290
2021-07-26T00:00:00Z,2209.4993601030114405
2021-07-27T00:00:00Z,2230.2120676734712106
2021-07-28T00:00:00Z,2292.5796368038090804
2021-07-29T00:00:00Z,2299.6894059362912230
2021-07-30T00:00:00Z,2383.4432599617348387
2021-07-31T00:00:00Z,2462.3999826480103366
2021-08-01T00:00:00Z,2541.6745993659051237
2021-08-02T00:00:00Z,2555.4081785130379103
2021-08-03T00:00:00Z,2611.6730699481845477
2021-08-04T00:00:00Z,2521.2684748890937954
2021-08-05T00:00:00Z,2724.5322427136302395
2021-08-06T00:00:00Z,2821.6496927461362247
2021-08-07T00:00:00Z,2888.7322742752317026
2021-08-08T00:00:00Z,3151.2175169176753116
2021-08-09T00:00:00Z,3012.3085592702104805
2021-08-10T00:00:00Z,3163.0646551948857450
2021-08-11T00:00:00Z,3147.8429954017528871
2021-08-12T00:00:00Z,3166.6472179679285546
2021-08-13T00:00:00Z,3048.4126816864195462
2021-08-14T00:00:00Z,3323.1979905409798448
2021-08-15T00:00:00Z,3268.5481770314927417
2021-08-16T00:00:00Z,3309.7549104132367574
2021-08-17T00:00:00Z,3153.5836837636188648
2021-08-18T00:00:00Z,3007.1440271712713184
2021-08-19T00:00:00Z,3037.2302511964389851
2021-08-20T00:00:00Z,3144.8184367851927163
2021-08-21T00:00:00Z,3276.9698366433353840
2021-08-22T00:00:00Z,3224.0004601521536642
2021-08-23T00:00:00Z,3243.4863583537394334
2021-08-24T00:00:00Z,3320.4091697810586084
2021-08-25T00:00:00Z,3177.6637963046905497
2021-08-26T00:00:00Z,3231.4414517287996205
2021-08-27T00:00:00Z,3122.9717972378489321
2021-08-28T00:00:00Z,3267.5394347509982254
2021-08-29T00:00:00Z,3245.4302223876288735
2021-08-30T00:00:00Z,3233.3831516935510990
2021-08-31T00:00:00Z,3232.7338632854616662
2021-09-01T00:00:00Z,3440.5623358869033837
2021-09-02T00:00:00Z,3790.6139962215556807
2021-09-03T00:00:00Z,3793.3007433464185851
2021-09-04T00:00:00Z,3936.1633916244463762
2021-09-05T00:00:00Z,3894.9375116050669021
2021-09-06T00:00:00Z,3950.2703445265610753
2021-09-07T00:00:00Z,3943.2567853019081667
2021-09-08T00:00:00Z,3440.3417568365675834
2021-09-09T00:00:00Z,3496.8590229960727811
2021-09-10T00:00:00Z,3435.9799326513298183
2021-09-11T00:00:00Z,3209.9156960905011147
2021-09-12T00:00:00Z,3268.1041621348804256
2021-09-13T00:00:00Z,3417.8393667669379283
2021-09-14T00:00:00Z,3301.1867768287270337
2021-09-15T00:00:00Z,3425.2508733748823033
2021-09-16T00:00:00Z,3595.9625714292315024
2021-09-17T00:00:00Z,3573.3075160249904911
2021-09-18T00:00:00Z,3412.1771824216730238
2021-09-19T00:00:00Z,3427.5842615317301352
2021-09-20T00:00:00Z,3335.8848865141189890
2021-09-21T00:00:00Z,2977.3226793404746786
2021-09-22T00:00:00Z,2744.1109995297001660
2021-09-23T00:00:00Z,3074.1197612458240656
2021-09-24T00:00:00Z,3159.2698655817707731
2021-09-25T00:00:00Z,2930.7427060738946238
2021-09-26T00:00:00Z,2946.9708461401983186
2021-09-27T00:00:00Z,3063.3163447134797934
2021-09-28T00:00:00Z,2939.7422828537751229
2021-09-29T00:00:00Z,2798.9844172601042374
2021-09-30T00:00:00Z,2855.6117305265156574
2021-10-01T00:00:00Z,3013.4932320320772305
2021-10-02T00:00:00Z,3305.1070414437240288
2021-10-03T00:00:00Z,3393.9242492696653244
2021-10-04T00:00:00Z,3426.3870808513770498
2021-10-05T00:00:00Z,3390.3104077596149182
2021-10-06T00:00:00Z,3520.3422566393974193
2021-10-07T00:00:00Z,3592.1761295000255814
2021-10-08T00:00:00Z,3594.9183579676468980
2021-10-09T00:00:00Z,3558.5495770834090763
2021-10-10T00:00:00Z,3588.0809215501644758
2021-10-11T00:00:00Z,3431.0193069150095653
2021-10-12T00:00:00Z,3537.8400871240678498
2021-10-13T00:00:00Z,3498.1052921206596693
2021-10-14T00:00:00Z,3605.6503342981764035
2021-10-15T00:00:00Z,3794.5168882248208320
2021-10-16T00:00:00Z,3885.6417645296987757
2021-10-17T00:00:00Z,3854.4984614493419031
2021-10-18T00:00:00Z,3854.2236869408448001
2021-10-19T00:00:00Z,3752.6187273849500343
2021-10-20T00:00:00Z,3884.5872952429017460
2021-10-21T00:00:00Z,4170.1079328862651892
2021-10-22T00:00:00Z,4074.8601575202883396
2021-10-23T00:00:00Z,3990.7119764334729553
2021-10-24T00:00:00Z,4179.4422981694497139
2021-10-25T00:00:00Z,4094.9389934187224753
2021-10-26T00:00:00Z,4230.2083715940389084
2021-10-27T00:00:00Z,4152.5702887312445455
2021-10-28T00:00:00Z,3944.0908617813220189
2021-10-29T00:00:00Z,4288.0972187866300374
2021-10-30T00:00:00Z,4422.9405355937542481
2021-10-31T00:00:00Z,4324.6099257118785317
2021-11-01T00:00:00Z,4292.0404723619803917
2021-11-02T00:00:00Z,4330.5531515952479822
2021-11-03T00:00:00Z,4596.5930905842897118
2021-11-04T00:00:00Z,4607.6992730781439604
2021-11-05T00:00:00Z,4550.0144351426970388
2021-11-06T00:00:00Z,4494.8027609096698143
2021-11-07T00:00:00Z,4527.1041541506219801
2021-11-08T00:00:00Z,4626.6292884486974799
2021-11-09T00:00:00Z,4815.0046343222338692
2021-11-10T00:00:00Z,4742.0809106072401846
2021-11-11T00:00:00Z,4641.5287648497042028
2021-11-12T00:00:00Z,4732.9244503493555385
2021-11-13T00:00:00Z,4685.1063555173295754
2021-11-14T00:00:00Z,4666.4984981942880040
2021-11-15T00:00:00Z,4652.9473942388713112
2021-11-16T00:00:00Z,4583.2114187590113943
2021-11-17T00:00:00Z,4243.3529068021725834
2021-11-18T00:00:00Z,4302.8049589628335525
2021-11-19T00:00:00Z,3993.8465951618591134
2021-11-20T00:00:00Z,4317.6031956461656591
2021-11-21T00:00:00Z,4436.1927669304513984
2021-11-22T00:00:00Z,4319.3615668569018453
2021-11-23T00:00:00Z,4101.0628764901448449
2021-11-24T00:00:00Z,4355.4209577964747950
2021-11-25T00:00:00Z,4269.4372197280426917
2021-11-26T00:00:00Z,4515.8433001427392810
2021-11-27T00:00:00Z,4048.3128440761724960
2021-11-28T00:00:00Z,4084.0884856959555691
2021-11-29T00:00:00Z,4290.0918625364010950
2021-11-30T00:00:00Z,4444.5282798215612274
2021-12-01T00:00:00Z,4637.1216168314049355
2021-12-02T00:00:00Z,4589.6106175391505531
2021-12-03T00:00:00Z,4519.4410280287838759
2021-12-04T00:00:00Z,4240.1555168089571453
2021-12-05T00:00:00Z,4101.6567918107775768
2021-12-06T00:00:00Z,4198.5728745624619478
2021-12-07T00:00:00Z,4347.6156305980694015
2021-12-08T00:00:00Z,4310.5666464245314273
2021-12-09T00:00:00Z,4431.5406471397591304
2021-12-10T00:00:00Z,4153.3333107241860489
2021-12-11T00:00:00Z,3918.2007434029528667
2021-12-12T00:00:00Z,4079.8149305698661919
2021-12-13T00:00:00Z,4135.8415101374121150
2021-12-14T00:00:00Z,3782.8952622347146644
2021-12-15T00:00:00Z,3858.1644681806974404
2021-12-16T00:00:00Z,4015.7225433138901280
2021-12-17T00:00:00Z,3971.5597663421135621
2021-12-18T00:00:00Z,3886.7473617182886301
2021-12-19T00:00:00Z,3966.4253516705507536
2021-12-20T00:00:00Z,3928.8417238716206157
2021-12-21T00:00:00Z,3950.4823919860964452
2021-12-22T00:00:00Z,4036.5497178134278329
2021-12-23T00:00:00Z,3992.5945766373156403
2021-12-24T00:00:00Z,4113.5299318746056088
2021-12-25T00:00:00Z,4055.1173669313243408
2021-12-26T00:00:00Z,4110.5718708537406201
2021-12-27T00:00:00Z,4075.0316189495501931
2021-12-28T00:00:00Z,4045.0513501193267984
2021-12-29T00:00:00Z,3807.3603674991995831
2021-12-30T00:00:00Z,3644.4055168782269902
2021-12-31T00:00:00Z,3714.9454561153388568
2022-01-01T00:00:00Z,3686.4025423019352274
2022-01-02T00:00:00Z,3780.3158743278481779
2022-01-03T00:00:00Z,3835.3959914939573537
2022-01-04T00:00:00Z,3769.4049401148713514
2022-01-05T00:00:00Z,3794.9081301004489433
2022-01-06T00:00:00Z,3556.9062274078737573
2022-01-07T00:00:00Z,3416.8260086159134516
2022-01-08T00:00:00Z,3201.7945743479599514
2022-01-09T00:00:00Z,3101.0409016141402390
2022-01-10T00:00:00Z,3156.9672621594809243
2022-01-11T00:00:00Z,3086.7290024387257290
2022-01-12T00:00:00Z,3246.4137230285527949
2022-01-13T00:00:00Z,3378.0358951715943476
2022-01-14T00:00:00Z,3256.7588661330323703
2022-01-15T00:00:00Z,3311.9860612743827915
2022-01-16T00:00:00Z,3331.2466551599850391
2022-01-17T00:00:00Z,3356.2954438590404607
2022-01-18T00:00:00Z,3216.5929806195740639
2022-01-19T00:00:00Z,3166.4539115046163715
2022-01-20T00:00:00Z,3097.0214660626802470
2022-01-21T00:00:00Z,3015.5887775438359313
2022-01-22T00:00:00Z,2564.3433423740634680
2022-01-23T00:00:00Z,2407.3778516082848000
2022-01-24T00:00:00Z,2537.8367278610430731
2022-01-25T00:00:00Z,2447.8315120952947836
2022-01-26T00:00:00Z,2465.2192298494201168
2022-01-27T00:00:00Z,2470.4304120157066791
2022-01-28T00:00:00Z,2411.8638553254209000
2022-01-29T00:00:00Z,2551.1110735194715744
2022-01-30T00:00:00Z,2603.6038723390561245
2022-01-31T00:00:00Z,2610.1824055910874449
2022-02-01T00:00:00Z,2689.2208672204492359
2022-02-02T00:00:00Z,2797.4348552736810234
2022-02-03T00:00:00Z,2690.3197394767648802
2022-02-04T00:00:00Z,2667.2567282156860529
2022-02-05T00:00:00Z,2993.0994395135976447
2022-02-06T00:00:00Z,3018.6733981571505865
2022-02-07T00:00:00Z,3062.8058084507856620
2022-02-08T00:00:00Z,3149.9532855097831998
2022-02-09T00:00:00Z,3127.4381067402141525
2022-02-10T00:00:00Z,3240.9210444877285227
2022-02-11T00:00:00Z,3081.9115018408438118
2022-02-12T00:00:00Z,2930.5631692063734590
2022-02-13T00:00:00Z,2918.0853674291183779
2022-02-14T00:00:00Z,2889.2356782810729783
2022-02-15T00:00:00Z,2935.6454998606845948
2022-02-16T00:00:00Z,3179.3002065350442535
2022-02-17T00:00:00Z,3128.6407805424619255
2022-02-18T00:00:00Z,2881.6131221628588719
2022-02-19T00:00:00Z,2792.3038477186237287
2022-02-20T00:00:00Z,2768.9716520348597442
2022-02-21T00:00:00Z,2632.4913991174498733
2022-02-22T00:00:00Z,2574.5133837780158501
2022-02-23T00:00:00Z,2644.1536555460161253
2022-02-24T00:00:00Z,2594.7009591101550541
2022-02-25T00:00:00Z,2599.9335696870216452
2022-02-26T00:00:00Z,2771.8905096464291091
2022-02-27T00:00:00Z,2785.3389569017426766
2022-02-28T00:00:00Z,2629.4831208214900471
2022-03-01T00:00:00Z,2919.2949624256580137
2022-03-02T00:00:00Z,2977.2760397568049484
2022-03-03T00:00:00Z,2953.3157762864411779
2022-03-04T00:00:00Z,2836.9063366005575517
2022-03-05T00:00:00Z,2619.3561376344891869
2022-03-06T00:00:00Z,2668.7059786568697746
2022-03-07T00:00:00Z,2558.3598740498468942
2022-03-08T00:00:00Z,2498.6588649652171625
2022-03-09T00:00:00Z,2576.6271539947624660
2022-03-10T00:00:00Z,2731.0376852939962191
2022-03-11T00:00:00Z,2611.4647225047096981
2022-03-12T00:00:00Z,2562.8323535359654670
2022-03-13T00:00:00Z,2579.4581356883636545
2022-03-14T00:00:00Z,2518.4928452706149073
2022-03-15T00:00:00Z,2591.5420409591424686
2022-03-16T00:00:00Z,2620.3638524209359275
2022-03-17T00:00:00Z,2771.7594572923680971
2022-03-18T00:00:00Z,2817.4010749668182143
2022-03-19T00:00:00Z,2945.7459101862714306
2022-03-20T00:00:00Z,2947.2261582240871576
2022-03-21T00:00:00Z,2860.6419609019189920
2022-03-22T00:00:00Z,2896.5869324317463906
2022-03-23T00:00:00Z,2969.7849836582499847
2022-03-24T00:00:00Z,3028.8352577107284560
2022-03-25T00:00:00Z,3106.6570235849389974
2022-03-26T00:00:00Z,3106.0720541586952095
2022-03-27T00:00:00Z,3140.8757105064405550
2022-03-28T00:00:00Z,3285.1730967305425111
2022-03-29T00:00:00Z,3328.9341246867147674
2022-03-30T00:00:00Z,3401.1844310401352232
2022-03-31T00:00:00Z,3383.7887617814153600
2022-04-01T00:00:00Z,3283.3028425717257051
2022-04-02T00:00:00Z,3451.1960908672754158
2022-04-03T00:00:00Z,3440.3362384891684087
2022-04-04T00:00:00Z,3521.5847247785245600
2022-04-05T00:00:00Z,3520.9671175043636140
2022-04-06T00:00:00Z,3422.9698837547116455
2022-04-07T00:00:00Z,3171.3711044989540824
2022-04-08T00:00:00Z,3232.8349889995820376
2022-04-09T00:00:00Z,3192.0250912893602617
2022-04-10T00:00:00Z,3265.9380677291510437
2022-04-11T00:00:00Z,3219.1595534537641470
2022-04-12T00:00:00Z,2992.7021064252435281
2022-04-13T00:00:00Z,3038.2094219963660180
2022-04-14T00:00:00Z,3121.3998234620407857
2022-04-15T00:00:00Z,3023.4172118853161919
2022-04-16T00:00:00Z,3045.4280748012802178
2022-04-17T00:00:00Z,3066.3580141449797338
2022-04-18T00:00:00Z,2995.7194210198249493
2022-04-19T00:00:00Z,3061.8905711469046764
2022-04-20T00:00:00Z,3104.6884475261108491
2022-04-21T00:00:00Z,3079.6764776018494558
2022-04-22T00:00:00Z,2987.4888760341605121
2022-04-23T00:00:00Z,2967.0852852382131459
2022-04-24T00:00:00Z,2940.6879777714407282
2022-04-25T00:00:00Z,2922.9018651998080713
2022-04-26T00:00:00Z,3008.3363470853000763
2022-04-27T00:00:00Z,2806.7488359570461398
2022-04-28T00:00:00Z,2889.5922230230817149
2022-04-29T00:00:00Z,2932.4550836129028539
2022-04-30T00:00:00Z,2817.4898821916194720
2022-05-01T00:00:00Z,2738.1741359527713939
2022-05-02T00:00:00Z,2832.5131068953542126
2022-05-03T00:00:00Z,2861.3723755560436075
2022-05-04T00:00:00Z,2786.0472478011083695
2022-05-05T00:00:00Z,2942.0523131226577789
2022-05-06T00:00:00Z,2753.9365665466880273
2022-05-07T00:00:00Z,2699.7072470893745049
2022-05-08T00:00:00Z,2641.2291069402431276
2022-05-09T00:00:00Z,2517.8299224886477532
2022-05-10T00:00:00Z,2249.8909622207443135
2022-05-11T00:00:00Z,2344.7977156439860664
2022-05-12T00:00:00Z,2080.9102436577759363
2022-05-13T00:00:00Z,1966.6991711336661410
2022-05-14T00:00:00Z,2010.2140511252589476
2022-05-15T00:00:00Z,2064.2293575122430411
2022-05-16T00:00:00Z,2147.0474478805749641
2022-05-17T00:00:00Z,2025.8886983912161668
2022-05-18T00:00:00Z,2095.1788847967241054
2022-05-19T00:00:00Z,1915.1771232664505078
2022-05-20T00:00:00Z,2023.8482593608173374
2022-05-21T00:00:00Z,1963.9909395294864680
2022-05-22T00:00:00Z,1978.1471325624788733
2022-05-23T00:00:00Z,2046.6463496545231919
2022-05-24T00:00:00Z,1974.5811944790914367
2022-05-25T00:00:00Z,1979.7705450064720480
2022-05-26T00:00:00Z,1944.8428445072447630
2022-05-27T00:00:00Z,1807.9694742881135880
2022-05-28T00:00:00Z,1724.8757340323443259
2022-05-29T00:00:00Z,1798.6948545788845877
2022-05-30T00:00:00Z,1814.9831598025937183
2022-05-31T00:00:00Z,1995.9364841552344387
2022-06-01T00:00:00Z,1944.0787668361790566
2022-06-02T00:00:00Z,1828.8926546074292219
2022-06-03T00:00:00Z,1833.0898408457530877
2022-06-04T00:00:00Z,1776.9799074581869718
2022-06-05T00:00:00Z,1804.2616695112485559
2022-06-06T00:00:00Z,1805.3313949894372854
2022-06-07T00:00:00Z,1860.1813068416047372
2022-06-08T00:00:00Z,1818.3877119829307958
2022-06-09T00:00:00Z,1794.5396256718279346
2022-06-10T00:00:00Z,1788.4182866616044976
2022-06-11T00:00:00Z,1663.8443674120881042
2022-06-12T00:00:00Z,1530.0386174317211498
2022-06-13T00:00:00Z,1454.6867601728408772
